"id","nome","unidade_superior_id","unidade_executante_id","unidade_adm_id","data_solicitacao","link_git","descricao","link_homolog","link_prod","inf_adicional"
368,"HelpDesk",11,42,42,"2025-03-10 08:00:00","","<p>Produto destinado a registros das atividades envolvendo a manuten&ccedil;&atilde;o e evolu&ccedil;&atilde;o dos fluxos de atendimento de chamados via HelpDesk.</p>
<p>Pontos importantes:</p>
<ul>
<li>N&atilde;o deve ser registrado neste produto atividade de atendimento de chamados</li>
<li>Trata-se de produto interno envolvendo os fluxos de funcionamento e direcionamento das demandas conforme abertura dos chamados</li>
<li>As atividades apontadas para este produto envolvem somente a manuten&ccedil;&atilde;o, reestrutura&ccedil;&atilde;o, defini&ccedil;&otilde;es, altera&ccedil;&otilde;es e desenvolvimento na ferramenta que implementa os fluxos de abertura e atendimento de chamados.</li>
</ul>","","",""
395,"[DESENV] Ignite",11,41,42,"2025-03-24 08:00:00","https://git.saude-go.net/hydra/ignite-django","<p>Sistema para gest&atilde;o de Modelos de Informa&ccedil;&atilde;o&nbsp;</p>
<p>Gereciando por Wanderson Marques</p>","","",""
370,"Apache Airflow",11,42,42,"2025-03-03 00:01:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre otras atividades para manterer e evoluir o funcionamento da ferramenta Apache Airflow.</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Plataforma de orquestra&ccedil;&atilde;o de workflows que permite a automa&ccedil;&atilde;o, agendamento e monitoramento de pipelines de dados complexos.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Facilitar a cria&ccedil;&atilde;o e gerenciamento de fluxos de trabalho para processamento de dados, garantindo confiabilidade e escalabilidade.</div>","","https://airflow.saude-go.net/home","<ul>
<li>A tabula&ccedil;&atilde;o de produtos para fluxos no Airflow, Nifi dentre outras ferramentas, quando n&atilde;o localizada como produto no Munka, solicitar o cadastro.</li>
<li>Produtos que s&atilde;o ferramentas, devem ser utilizados quando a atividade envolve manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o ou configura&ccedil;&atilde;o.</li>
<li>Produtos vertende de neg&oacute;cio, objetivos de dados, deve ser utilizada a nomenclatura que referencia o ""neg&oacute;cio""</li>
</ul>"
369,"Gerenciamento Big Data",11,42,42,"2025-03-03 08:00:00","","<p>Ativividades relacionadas a gest&atilde;o e padroniza&ccedil;&atilde;o do modelo/formato de executa&ccedil;&atilde;o das atividades pela equipe BIG DATA:</p>
<ul>
<li>Alinhamentos, defini&ccedil;&otilde;es, documenta&ccedil;&otilde;es de padr&atilde;o ou modelos de registro na sprint ou daily</li>
<li>Alinhamentos, defini&ccedil;&otilde;es, documenta&ccedil;&otilde;es de padr&atilde;o ou modelos para tratamento de helpdasks</li>
<li>Alinhamentos, defini&ccedil;&otilde;es, documenta&ccedil;&otilde;es de padr&atilde;o ou modelos para documenta&ccedil;&atilde;o das atividades conforme contrato</li>
<li>Alinhamentos, defini&ccedil;&otilde;es, documenta&ccedil;&otilde;es de padr&atilde;o ou modelos para cria&ccedil;&atilde;o e evolu&ccedil;&atilde;o de projetos</li>
</ul>","","",""
371,"ArgoCD",11,42,42,"2025-03-03 00:01:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre otras atividades para manterer e evoluir o funcionamento da ferramenta ArgoCD.</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Ferramenta de entrega cont&iacute;nua (CD) para Kubernetes baseada em GitOps, garantindo que o estado do cluster seja sempre sincronizado com os reposit&oacute;rios Git.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Automatizar e gerenciar implanta&ccedil;&otilde;es de aplica&ccedil;&otilde;es Kubernetes com rastreabilidade e consist&ecirc;ncia.</div>","","https://argocd.saude-go.net ","<ul>
<li>A tabula&ccedil;&atilde;o de produtos para fluxos no Airflow, Nifi dentre outras ferramentas, quando n&atilde;o localizada como produto no Munka, solicitar o cadastro.</li>
<li>Produtos que s&atilde;o ferramentas, devem ser utilizados quando a atividade envolve manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o ou configura&ccedil;&atilde;o.</li>
<li>Produtos vertende de neg&oacute;cio, objetivos de dados, deve ser utilizada a nomenclatura que referencia o ""neg&oacute;cio""</li>
</ul>"
350,"Progressão Servidores - SES",2,42,1,"2024-11-11 13:41:00","","<p>ETL que realiza a Progress&atilde;o dos servidores SES, com dados extra&iacute;dos com RHNET</p>","","",""
390,"SIA e SIH",7,42,21,"2025-01-01 10:43:00","","<p>Produto destinado a fluxos de dados de produ&ccedil;&atilde;o hospitalar disponibilizados pelo Minist&eacute;rio da Saude atrav&eacute;s do sistemas SIA (Sistema Informa&ccedil;&otilde;es Ambulatoriais) e SIH (Sistema de Informa&ccedil;&atilde;o Hospitalar).</p>","","",""
392,"RAC (Registro de Atendimento Clínco-Esus APS) ",11,42,42,"2025-03-14 14:07:00","","<p>RAC (Registro de Atendimento Cl&iacute;nco-Esus APS). Dados disponibilizados pela RNDS (Rede Nacional de Dados em Sa&uacute;de)</p>","","",""
397,"Painel vigilância Ambiental",10,42,38,"2025-03-17 09:36:00","","<p>Desenvolver um painel de vigil&atilde;ncia Ambiental com v&aacute;rios menus: VIGIAR, &Aacute;GUA POSEIDON, AGROTOXICOS, POLUENTES ...</p>
<p>a primeira entrega ser&aacute; vigiar</p>
<p>&nbsp;</p>","","",""
398,"[DESENV] SGRH",11,41,41,NULL,"","","","",""
234,"Painel Infraestrutura",14,42,54,"2023-07-06 14:52:00","","<p><a href=""https://indicadores.saude.go.gov.br/public/painel_de_infraestrutura.html"">https://indicadores.saude.go.gov.br/public/painel_de_infraestrutura.html</a></p>
<p>24/06/2025 substituimos o painel acima pelo painel que &aacute;rea est&aacute; usando, desenvolvido por eles mesmos em power bi</p>","http://bi-homolog.saude-go.net/public/painel_de_infraestrutura.html","https://abre.ai/bisuinfrasesgo",""
426,"Apache HOP",11,42,42,"2025-08-01 20:25:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre outras atividades para manter e evoluir o funcionamento da ferramenta Apache HOP</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Ferramenta de ETL (Extra&ccedil;&atilde;o, Transforma&ccedil;&atilde;o e Carga) usada para integrar e processar dados de diferentes fontes.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Automatizar processos de integra&ccedil;&atilde;o e transforma&ccedil;&atilde;o de dados para facilitar an&aacute;lises e gera&ccedil;&atilde;o de relat&oacute;rios.</div>","","",""
400,"OCRServer",11,42,42,"2025-04-17 08:00:00","","<p>Desenvolvimento de uma API respons&aacute;vel por realizar extra&ccedil;&atilde;o textual em PDFs e Imagens independente do conte&uacute;do e contexto.</p>
<p>Este produto foi derivado de uma necessidade de aprimoramentos para resolver problemas constatados na Susi Admin, conforme atividade: <a href=""http://munka.saude-go.net/tarefamodelview/show/100407"">http://munka.saude-go.net/tarefamodelview/show/100407</a></p>
<p>&nbsp;</p>","","",""
256,"Busca Cidadão",1,42,66,"2023-06-30 15:13:00","","","http://busca-cidadao-homolog.k8s.saude-go.net/","http://busca-cidadao.saude.go.gov.br/",""
334,"Modelagem FHIR",11,42,42,"2024-08-07 08:00:00","https://github.com/FabricaDeSoftwareINF/doc-sesgo","<p>Documentos oficiais gerados a partir da &aacute;rea negocial (sa&uacute;de), representando um objeto da &aacute;rea da sa&uacute;de que se transformar&aacute; em um objeto FHIR (FSH).</p>
<p>O modelo de informa&ccedil;&atilde;o fornece a estrutura para organizar os termos em um contexto significativo e o uso de terminologias padronizadas garante que todos os envolvidos compreendam os termos e conceitos usados nos registros cl&iacute;nicos.</p>","","","<p>&nbsp;</p>
<p><strong>Backlog priorizado</strong></p>
<ul>
<li>Declara&ccedil;&atilde;o de &Oacute;bito</li>
<li>Recomenda&ccedil;&atilde;o de Nutri&ccedil;ao em ambiente hospitalar;</li>
</ul>
<p><strong>Backlog</strong></p>
<ul>
<li><span data-contrast=""auto"">Notifica&ccedil;&atilde;o de Dengue</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Sistema Nacional de Transplantes (SNT)</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Outros Sistemas de registro de Interna&ccedil;&otilde;es (fora do MV)</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Meu PEP</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">e-SUS APS</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">MV</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Asist&ecirc;ncia Farmac&ecirc;utica (componente estrat&eacute;gico) - Horus (?)</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Regula&ccedil;&atilde;o - GERINT</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Regula&ccedil;&atilde;o - GERCON</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">Regula&ccedil;&atilde;o - REGNET</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">SINAN Notifica&ccedil;&otilde;es</span><span data-ccp-props=""{&quot;134233117&quot;:false,&quot;134233118&quot;:false,&quot;335551550&quot;:0,&quot;335551620&quot;:0,&quot;335559738&quot;:0,&quot;335559739&quot;:0}"">&nbsp;</span></li>
<li><span data-contrast=""auto"">SINAVISA (assuntos extras da Vigil&acirc;ncia)</span></li>
</ul>"
374,"Elasticsearch",11,42,42,"2025-03-03 00:01:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre otras atividades para manterer e evoluir o funcionamento da ferramenta Elasticsearch.</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Mecanismo de busca e an&aacute;lise distribu&iacute;do baseado em Apache Lucene, usado para indexa&ccedil;&atilde;o e recupera&ccedil;&atilde;o r&aacute;pida de grandes volumes de dados.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Permitir buscas eficientes e an&aacute;lises em tempo real de logs, documentos e outros tipos de dados.</div>","","http://elasticsearch.k8s.saude-go.net","<ul>
<li>A tabula&ccedil;&atilde;o de produtos para fluxos no Airflow, Nifi dentre outras ferramentas, quando n&atilde;o localizada como produto no Munka, solicitar o cadastro.</li>
<li>Produtos que s&atilde;o ferramentas, devem ser utilizados quando a atividade envolve manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o ou configura&ccedil;&atilde;o.</li>
<li>Produtos vertende de neg&oacute;cio, objetivos de dados, deve ser utilizada a nomenclatura que referencia o ""neg&oacute;cio""</li>
</ul>"
375,"Harbor",11,42,42,"2025-03-03 00:01:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre otras atividades para manterer e evoluir o funcionamento da ferramenta Harbor.</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Registro de imagens de cont&ecirc;iner seguro e escal&aacute;vel, oferecendo gerenciamento, assinatura e escaneamento de vulnerabilidades.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Proteger e organizar imagens de cont&ecirc;iner para garantir a seguran&ccedil;a e confiabilidade das implanta&ccedil;&otilde;es.</div>","","https://harbor.saude-go.net/","<ul>
<li>A tabula&ccedil;&atilde;o de produtos para fluxos no Airflow, Nifi dentre outras ferramentas, quando n&atilde;o localizada como produto no Munka, solicitar o cadastro.</li>
<li>Produtos que s&atilde;o ferramentas, devem ser utilizados quando a atividade envolve manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o ou configura&ccedil;&atilde;o.</li>
<li>Produtos vertende de neg&oacute;cio, objetivos de dados, deve ser utilizada a nomenclatura que referencia o ""neg&oacute;cio""</li>
</ul>"
361,"Apache Kafka",11,42,42,"2025-01-15 11:34:00","","<div class=""ewa-rteLine""><strong>Escopo:</strong> Produtos destinado a atividades que envolvem manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o, configura&ccedil;&atilde;o, deploy dentre otras atividades para manterer e evoluir o funcionamento da ferramenta Apache Kafka.</div>
<div class=""ewa-rteLine""><strong>Descri&ccedil;&atilde;o:</strong> Plataforma de streaming distribu&iacute;da para captura, armazenamento e processamento de eventos em tempo real.</div>
<div class=""ewa-rteLine""><strong>Objetivo:</strong> Criar pipelines de dados em tempo real para integra&ccedil;&atilde;o entre sistemas e processamento de eventos de alto volume.</div>","","http://kafdrop.k8s.saude-go.net","<ul>
<li>A tabula&ccedil;&atilde;o de produtos para fluxos no Airflow, Nifi dentre outras ferramentas, quando n&atilde;o localizada como produto no Munka, solicitar o cadastro.</li>
<li>Produtos que s&atilde;o ferramentas, devem ser utilizados quando a atividade envolve manuten&ccedil;&atilde;o, instala&ccedil;&atilde;o ou configura&ccedil;&atilde;o.</li>
<li>Produtos vertende de neg&oacute;cio, objetivos de dados, deve ser utilizada a nomenclatura que referencia o ""neg&oacute;cio""</li>
</ul>"
50,"SRAG ",10,42,NULL,"2020-11-09 00:00:00","","<p>O Painel tem como objetivo apresentar dados referentes a SRAG,os dados do painel s&atilde;o exportados diariamente a partir das fichas de notifica&ccedil;&atilde;o digitadas no Sistema de Informa&ccedil;&atilde;o Epidemiol&oacute;gica da Gripe (SIVEP Gripe) com registro de interna&ccedil;&atilde;o ou &oacute;bito.</p>","http://bi-homolog.saude-go.net/public/srag.html","https://indicadores.saude.go.gov.br/public/srag.html",""
416,"Ganesha",11,42,42,"2025-06-26 15:00:00","","","","",""
435,"API - Saude Pesquisa Satisfacao BIApp",11,42,42,"2025-10-21 11:00:00","https://api.go.gov.br/saude/pesquisa-satisfacao-unidades/v1.0","<table class=""MuiTable-root jss3714"">
<tbody class=""MuiTableBody-root"">
<tr class=""MuiTableRow-root"">
<th class=""MuiTableCell-root MuiTableCell-body jss3715"" role=""cell"" scope=""row"">
<div class=""jss3716""><span class=""jss3717""><span class=""MuiTypography-root MuiTypography-caption MuiTypography-gutterBottom MuiTypography-alignLeft"">Description</span></span></div>
</th>
<td class=""MuiTableCell-root MuiTableCell-body"">Utilizada para gerar indicadores, relat&oacute;rios e dashboards referentes &agrave;s pesquisas de satisfa&ccedil;&atilde;o do uso das unidades de sa&uacute;de sob gest&atilde;o estadual.</td>
</tr>
<tr class=""MuiTableRow-root"">
<th class=""MuiTableCell-root MuiTableCell-body jss3715"" role=""cell"" scope=""row"">
<div class=""jss3716""><span class=""jss3717""><span class=""MuiTypography-root MuiTypography-caption MuiTypography-gutterBottom MuiTypography-alignLeft"">Throttling Tier</span></span></div>
</th>
<td class=""MuiTableCell-root MuiTableCell-body"">Unlimited&nbsp;<span class="""">(Allows unlimited requests)</span></td>
</tr>
<tr class=""MuiTableRow-root"">
<th class=""MuiTableCell-root MuiTableCell-body jss3715"" role=""cell"" scope=""row"">
<div class=""jss3716""><span class=""jss3717""><span class=""MuiTypography-root MuiTypography-caption MuiTypography-gutterBottom MuiTypography-alignLeft"">Token Type</span></span></div>
</th>
<td class=""MuiTableCell-root MuiTableCell-body"">Self-contained (JWT)</td>
</tr>
<tr class=""MuiTableRow-root"">
<th class=""MuiTableCell-root MuiTableCell-body jss3715"" role=""cell"" scope=""row"">
<div class=""jss3716""><span class=""jss3717""><span class=""MuiTypography-root MuiTypography-caption MuiTypography-gutterBottom MuiTypography-alignLeft"">Workflow Status</span></span></div>
</th>
<td class=""MuiTableCell-root MuiTableCell-body"">APPROVED</td>
</tr>
<tr class=""MuiTableRow-root"">
<th class=""MuiTableCell-root MuiTableCell-body jss3715"" role=""cell"" scope=""row"">
<div class=""jss3716""><span class=""jss3717""><span class=""MuiTypography-root MuiTypography-caption MuiTypography-gutterBottom MuiTypography-alignLeft"">Application Owner</span></span></div>
</th>
<td class=""MuiTableCell-root MuiTableCell-body"">saude</td>
</tr>
</tbody>
</table>","","",""
